train_id,date,day_of_week,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,current_delay_min,distance_km,weather,congestion_level,hour_of_day,is_weekend,is_holiday,future_delay_min,future_delay_hms
T104,2024-01-21,Sunday,Durgapur,Asansol,15:20,16:00,15:40,16:22,20.1,40,Clear,Low,15,True,False,22.0,0h 22m 0s
T104,2024-01-21,Sunday,Asansol,Dhanbad,16:00,17:00,16:22,17:36,22.0,60,Clear,Medium,16,True,False,36.8,0h 36m 48s
T105,2024-01-21,Sunday,Howrah,Bardhaman,15:00,16:30,15:00,16:30,0.0,95,Clear,Low,15,True,False,0.0,0h 0m 0s
T105,2024-01-21,Sunday,Bardhaman,Durgapur,16:30,17:20,16:30,17:20,0.0,55,Clear,Low,16,True,False,0.0,0h 0m 0s
T105,2024-01-21,Sunday,Durgapur,Asansol,17:20,18:00,17:20,18:04,0.0,40,Clear,Medium,17,True,False,4.4,0h 4m 24s
T105,2024-01-21,Sunday,Asansol,Dhanbad,18:00,19:00,18:04,19:24,4.4,60,Rain,High,18,True,False,24.7,0h 24m 42s
T106,2024-01-21,Sunday,Howrah,Bardhaman,17:00,18:30,17:00,18:49,0.0,95,Clear,Medium,17,True,False,19.3,0h 19m 18s
T106,2024-01-21,Sunday,Bardhaman,Durgapur,18:30,19:20,18:49,20:06,19.3,55,Fog,Medium,18,True,False,46.4,0h 46m 24s
T106,2024-01-21,Sunday,Durgapur,Asansol,19:20,20:00,20:06,21:14,46.4,40,Rain,Low,19,True,False,74.8,1h 14m 48s
T106,2024-01-21,Sunday,Asansol,Dhanbad,20:00,21:00,21:14,22:24,74.8,60,Clear,Low,20,True,False,84.8,1h 24m 48s
T107,2024-01-21,Sunday,Howrah,Bardhaman,19:00,20:30,19:00,20:52,0.0,95,Fog,Low,19,True,False,22.6,0h 22m 36s
T107,2024-01-21,Sunday,Bardhaman,Durgapur,20:30,21:20,20:52,21:49,22.6,55,Clear,Low,20,True,False,29.7,0h 29m 42s
T107,2024-01-21,Sunday,Durgapur,Asansol,21:20,22:00,21:49,22:49,29.7,40,Fog,Low,21,True,False,49.4,0h 49m 24s
T107,2024-01-21,Sunday,Asansol,Dhanbad,22:00,23:00,22:49,23:54,49.4,60,Clear,Low,22,True,False,54.9,0h 54m 54s
T100,2024-01-22,Monday,Howrah,Bardhaman,05:00,06:30,05:00,06:42,0.0,95,Clear,Low,5,False,False,12.7,0h 12m 42s
T100,2024-01-22,Monday,Bardhaman,Durgapur,06:30,07:20,06:42,07:58,12.7,55,Rain,Medium,6,False,False,38.4,0h 38m 24s
T100,2024-01-22,Monday,Durgapur,Asansol,07:20,08:00,07:58,09:09,38.4,40,Clear,Medium,7,False,False,69.7,1h 9m 42s
T100,2024-01-22,Monday,Asansol,Dhanbad,08:00,09:00,09:09,10:30,69.7,60,Clear,Medium,8,False,False,90.2,1h 30m 12s
T101,2024-01-22,Monday,Howrah,Bardhaman,07:00,08:30,07:00,08:54,0.0,95,Clear,High,7,False,False,24.4,0h 24m 24s
T101,2024-01-22,Monday,Bardhaman,Durgapur,08:30,09:20,08:54,10:04,24.4,55,Clear,High,8,False,False,44.2,0h 44m 12s
T101,2024-01-22,Monday,Durgapur,Asansol,09:20,10:00,10:04,11:10,44.2,40,Clear,High,9,False,False,70.4,1h 10m 24s
T101,2024-01-22,Monday,Asansol,Dhanbad,10:00,11:00,11:10,12:25,70.4,60,Clear,Medium,10,False,False,85.8,1h 25m 48s
T102,2024-01-22,Monday,Howrah,Bardhaman,09:00,10:30,09:00,10:59,0.0,95,Clear,High,9,False,False,29.6,0h 29m 36s
T102,2024-01-22,Monday,Bardhaman,Durgapur,10:30,11:20,10:59,12:05,29.6,55,Clear,Medium,10,False,False,45.3,0h 45m 18s
T102,2024-01-22,Monday,Durgapur,Asansol,11:20,12:00,12:05,12:57,45.3,40,Clear,Low,11,False,False,57.4,0h 57m 24s
T102,2024-01-22,Monday,Asansol,Dhanbad,12:00,13:00,12:57,14:10,57.4,60,Clear,Low,12,False,False,70.3,1h 10m 18s
T103,2024-01-22,Monday,Howrah,Bardhaman,11:00,12:30,11:00,12:43,0.0,95,Clear,Low,11,False,False,13.8,0h 13m 48s
T103,2024-01-22,Monday,Bardhaman,Durgapur,12:30,13:20,12:43,13:47,13.8,55,Clear,Low,12,False,False,27.5,0h 27m 30s
T103,2024-01-22,Monday,Durgapur,Asansol,13:20,14:00,13:47,14:46,27.5,40,Clear,Medium,13,False,False,46.1,0h 46m 6s
T103,2024-01-22,Monday,Asansol,Dhanbad,14:00,15:00,14:46,16:37,46.1,60,Clear,High,14,False,False,97.7,1h 37m 42s
T104,2024-01-22,Monday,Howrah,Bardhaman,13:00,14:30,13:00,14:42,0.0,95,Clear,Low,13,False,False,12.0,0h 12m 0s
T104,2024-01-22,Monday,Bardhaman,Durgapur,14:30,15:20,14:42,15:36,12.0,55,Clear,Low,14,False,False,16.2,0h 16m 12s
T104,2024-01-22,Monday,Durgapur,Asansol,15:20,16:00,15:36,16:19,16.2,40,Clear,Low,15,False,False,20.0,0h 20m 0s
T104,2024-01-22,Monday,Asansol,Dhanbad,16:00,17:00,16:19,17:25,20.0,60,Clear,Low,16,False,False,25.9,0h 25m 54s
T105,2024-01-22,Monday,Howrah,Bardhaman,15:00,16:30,15:00,16:30,0.0,95,Clear,Low,15,False,False,0.0,0h 0m 0s
T105,2024-01-22,Monday,Bardhaman,Durgapur,16:30,17:20,16:30,17:22,0.0,55,Clear,Low,16,False,False,2.0,0h 2m 0s
T105,2024-01-22,Monday,Durgapur,Asansol,17:20,18:00,17:22,18:22,2.0,40,Clear,High,17,False,False,22.5,0h 22m 30s
T105,2024-01-22,Monday,Asansol,Dhanbad,18:00,19:00,18:22,19:33,22.5,60,Clear,Low,18,False,False,33.5,0h 33m 30s
T106,2024-01-22,Monday,Howrah,Bardhaman,17:00,18:30,17:00,19:00,0.0,95,Clear,High,17,False,False,30.1,0h 30m 6s
T106,2024-01-22,Monday,Bardhaman,Durgapur,18:30,19:20,19:00,20:49,30.1,55,Rain,High,18,False,False,89.4,1h 29m 24s
T106,2024-01-22,Monday,Durgapur,Asansol,19:20,20:00,20:49,21:56,89.4,40,Clear,High,19,False,False,116.1,1h 56m 6s
T106,2024-01-22,Monday,Asansol,Dhanbad,20:00,21:00,21:56,23:42,116.1,60,Rain,High,20,False,False,162.9,2h 42m 54s
T107,2024-01-22,Monday,Howrah,Bardhaman,19:00,20:30,19:00,20:53,0.0,95,Fog,Medium,19,False,False,23.7,0h 23m 42s
T107,2024-01-22,Monday,Bardhaman,Durgapur,20:30,21:20,20:53,22:06,23.7,55,Fog,Low,20,False,False,46.1,0h 46m 6s
T107,2024-01-22,Monday,Durgapur,Asansol,21:20,22:00,22:06,22:59,46.1,40,Clear,Medium,21,False,False,59.0,0h 59m 0s
T107,2024-01-22,Monday,Asansol,Dhanbad,22:00,23:00,22:59,00:08,59.0,60,Clear,Low,22,False,False,68.3,1h 8m 18s
T100,2024-01-23,Tuesday,Howrah,Bardhaman,05:00,06:30,05:00,06:38,0.0,95,Clear,Low,5,False,False,8.1,0h 8m 6s
T100,2024-01-23,Tuesday,Bardhaman,Durgapur,06:30,07:20,06:38,07:44,8.1,55,Clear,Medium,6,False,False,24.5,0h 24m 30s
T100,2024-01-23,Tuesday,Durgapur,Asansol,07:20,08:00,07:44,08:34,24.5,40,Clear,Low,7,False,False,34.7,0h 34m 42s
T100,2024-01-23,Tuesday,Asansol,Dhanbad,08:00,09:00,08:34,09:45,34.7,60,Clear,Low,8,False,False,45.7,0h 45m 42s
T101,2024-01-23,Tuesday,Howrah,Bardhaman,07:00,08:30,07:00,09:14,0.0,95,Rain,High,7,False,False,44.1,0h 44m 6s
T101,2024-01-23,Tuesday,Bardhaman,Durgapur,08:30,09:20,09:14,10:43,44.1,55,Clear,High,8,False,False,83.2,1h 23m 12s
T101,2024-01-23,Tuesday,Durgapur,Asansol,09:20,10:00,10:43,11:38,83.2,40,Clear,Medium,9,False,False,98.4,1h 38m 24s
T101,2024-01-23,Tuesday,Asansol,Dhanbad,10:00,11:00,11:38,13:18,98.4,60,Fog,Medium,10,False,False,138.6,2h 18m 36s
T102,2024-01-23,Tuesday,Howrah,Bardhaman,09:00,10:30,09:00,11:16,0.0,95,Rain,High,9,False,False,46.8,0h 46m 48s
T102,2024-01-23,Tuesday,Bardhaman,Durgapur,10:30,11:20,11:16,12:16,46.8,55,Clear,Low,10,False,False,56.4,0h 56m 24s
T102,2024-01-23,Tuesday,Durgapur,Asansol,11:20,12:00,12:16,13:05,56.4,40,Clear,Low,11,False,False,65.8,1h 5m 48s
T102,2024-01-23,Tuesday,Asansol,Dhanbad,12:00,13:00,13:05,14:30,65.8,60,Fog,Medium,12,False,False,90.1,1h 30m 6s
T103,2024-01-23,Tuesday,Howrah,Bardhaman,11:00,12:30,11:00,13:00,0.0,95,Rain,Medium,11,False,False,30.1,0h 30m 6s
T103,2024-01-23,Tuesday,Bardhaman,Durgapur,12:30,13:20,13:00,14:29,30.1,55,Fog,Medium,12,False,False,69.4,1h 9m 24s
T103,2024-01-23,Tuesday,Durgapur,Asansol,13:20,14:00,14:29,15:33,69.4,40,Clear,Medium,13,False,False,93.7,1h 33m 42s
T103,2024-01-23,Tuesday,Asansol,Dhanbad,14:00,15:00,15:33,17:02,93.7,60,Clear,Medium,14,False,False,123.0,2h 3m 0s
T104,2024-01-23,Tuesday,Howrah,Bardhaman,13:00,14:30,13:00,14:41,0.0,95,Rain,Low,13,False,False,11.9,0h 11m 54s
T104,2024-01-23,Tuesday,Bardhaman,Durgapur,14:30,15:20,14:41,15:35,11.9,55,Clear,Low,14,False,False,16.0,0h 16m 0s
T104,2024-01-23,Tuesday,Durgapur,Asansol,15:20,16:00,15:35,16:22,16.0,40,Clear,Medium,15,False,False,22.2,0h 22m 12s
T104,2024-01-23,Tuesday,Asansol,Dhanbad,16:00,17:00,16:22,17:34,22.2,60,Rain,Low,16,False,False,34.8,0h 34m 48s
T105,2024-01-23,Tuesday,Howrah,Bardhaman,15:00,16:30,15:00,16:45,0.0,95,Clear,Medium,15,False,False,16.0,0h 16m 0s
T105,2024-01-23,Tuesday,Bardhaman,Durgapur,16:30,17:20,16:45,18:03,16.0,55,Rain,High,16,False,False,43.4,0h 43m 24s
T105,2024-01-23,Tuesday,Durgapur,Asansol,17:20,18:00,18:03,18:58,43.4,40,Clear,Medium,17,False,False,58.7,0h 58m 42s
T105,2024-01-23,Tuesday,Asansol,Dhanbad,18:00,19:00,18:58,20:30,58.7,60,Clear,High,18,False,False,90.8,1h 30m 48s
T106,2024-01-23,Tuesday,Howrah,Bardhaman,17:00,18:30,17:00,19:04,0.0,95,Rain,Low,17,False,False,34.7,0h 34m 42s
T106,2024-01-23,Tuesday,Bardhaman,Durgapur,18:30,19:20,19:04,20:37,34.7,55,Clear,High,18,False,False,77.3,1h 17m 18s
T106,2024-01-23,Tuesday,Durgapur,Asansol,19:20,20:00,20:37,21:55,77.3,40,Clear,High,19,False,False,115.2,1h 55m 12s
T106,2024-01-23,Tuesday,Asansol,Dhanbad,20:00,21:00,21:55,23:14,115.2,60,Clear,Low,20,False,False,134.3,2h 14m 18s
T107,2024-01-23,Tuesday,Howrah,Bardhaman,19:00,20:30,19:00,20:59,0.0,95,Fog,High,19,False,False,29.3,0h 29m 18s
T107,2024-01-23,Tuesday,Bardhaman,Durgapur,20:30,21:20,20:59,22:27,29.3,55,Clear,High,20,False,False,67.9,1h 7m 54s
T107,2024-01-23,Tuesday,Durgapur,Asansol,21:20,22:00,22:27,23:22,67.9,40,Clear,Low,21,False,False,82.9,1h 22m 54s
T107,2024-01-23,Tuesday,Asansol,Dhanbad,22:00,23:00,23:22,00:32,82.9,60,Clear,Low,22,False,False,92.6,1h 32m 36s
T100,2024-01-24,Wednesday,Howrah,Bardhaman,05:00,06:30,05:00,07:07,0.0,95,Fog,Low,5,False,False,37.7,0h 37m 42s
T100,2024-01-24,Wednesday,Bardhaman,Durgapur,06:30,07:20,07:07,08:10,37.7,55,Clear,Medium,6,False,False,50.4,0h 50m 24s
T100,2024-01-24,Wednesday,Durgapur,Asansol,07:20,08:00,08:10,09:22,50.4,40,Clear,High,7,False,False,82.1,1h 22m 6s
T100,2024-01-24,Wednesday,Asansol,Dhanbad,08:00,09:00,09:22,10:49,82.1,60,Clear,High,8,False,False,109.4,1h 49m 24s
T101,2024-01-24,Wednesday,Howrah,Bardhaman,07:00,08:30,07:00,09:10,0.0,95,Clear,High,7,False,False,40.4,0h 40m 24s
T101,2024-01-24,Wednesday,Bardhaman,Durgapur,08:30,09:20,09:10,10:32,40.4,55,Rain,High,8,False,False,72.0,1h 12m 0s
T101,2024-01-24,Wednesday,Durgapur,Asansol,09:20,10:00,10:32,11:34,72.0,40,Clear,High,9,False,False,94.3,1h 34m 18s
T101,2024-01-24,Wednesday,Asansol,Dhanbad,10:00,11:00,11:34,12:43,94.3,60,Clear,Medium,10,False,False,104.0,1h 44m 0s
T102,2024-01-24,Wednesday,Howrah,Bardhaman,09:00,10:30,09:00,10:59,0.0,95,Clear,High,9,False,False,29.9,0h 29m 54s
T102,2024-01-24,Wednesday,Bardhaman,Durgapur,10:30,11:20,10:59,12:18,29.9,55,Rain,High,10,False,False,59.0,0h 59m 0s
T102,2024-01-24,Wednesday,Durgapur,Asansol,11:20,12:00,12:18,13:37,59.0,40,Rain,High,11,False,False,97.6,1h 37m 36s
T102,2024-01-24,Wednesday,Asansol,Dhanbad,12:00,13:00,13:37,14:59,97.6,60,Fog,Low,12,False,False,119.2,1h 59m 12s
T103,2024-01-24,Wednesday,Howrah,Bardhaman,11:00,12:30,11:00,13:05,0.0,95,Fog,Low,11,False,False,35.5,0h 35m 30s
T103,2024-01-24,Wednesday,Bardhaman,Durgapur,12:30,13:20,13:05,14:31,35.5,55,Fog,Medium,12,False,False,71.4,1h 11m 24s
T103,2024-01-24,Wednesday,Durgapur,Asansol,13:20,14:00,14:31,15:28,71.4,40,Clear,Low,13,False,False,88.2,1h 28m 12s
T103,2024-01-24,Wednesday,Asansol,Dhanbad,14:00,15:00,15:28,16:40,88.2,60,Clear,Low,14,False,False,100.8,1h 40m 48s
T104,2024-01-24,Wednesday,Howrah,Bardhaman,13:00,14:30,13:00,14:32,0.0,95,Clear,Low,13,False,False,2.8,0h 2m 48s
T104,2024-01-24,Wednesday,Bardhaman,Durgapur,14:30,15:20,14:32,15:32,2.8,55,Clear,Medium,14,False,False,12.6,0h 12m 36s
T104,2024-01-24,Wednesday,Durgapur,Asansol,15:20,16:00,15:32,16:13,12.6,40,Clear,Low,15,False,False,13.6,0h 13m 36s
T104,2024-01-24,Wednesday,Asansol,Dhanbad,16:00,17:00,16:13,17:15,13.6,60,Clear,Low,16,False,False,15.4,0h 15m 24s
T105,2024-01-24,Wednesday,Howrah,Bardhaman,15:00,16:30,15:00,16:39,0.0,95,Clear,Medium,15,False,False,9.9,0h 9m 54s
T105,2024-01-24,Wednesday,Bardhaman,Durgapur,16:30,17:20,16:39,17:38,9.9,55,Rain,Low,16,False,False,18.3,0h 18m 18s
T105,2024-01-24,Wednesday,Durgapur,Asansol,17:20,18:00,17:38,18:33,18.3,40,Clear,High,17,False,False,33.9,0h 33m 54s
T105,2024-01-24,Wednesday,Asansol,Dhanbad,18:00,19:00,18:33,20:00,33.9,60,Clear,High,18,False,False,60.5,1h 0m 30s
T106,2024-01-24,Wednesday,Howrah,Bardhaman,17:00,18:30,17:00,18:59,0.0,95,Clear,High,17,False,False,29.2,0h 29m 12s
T106,2024-01-24,Wednesday,Bardhaman,Durgapur,18:30,19:20,18:59,20:19,29.2,55,Clear,High,18,False,False,59.9,0h 59m 54s
T106,2024-01-24,Wednesday,Durgapur,Asansol,19:20,20:00,20:19,21:36,59.9,40,Clear,High,19,False,False,96.1,1h 36m 6s
T106,2024-01-24,Wednesday,Asansol,Dhanbad,20:00,21:00,21:36,23:25,96.1,60,Rain,High,20,False,False,145.2,2h 25m 12s
T107,2024-01-24,Wednesday,Howrah,Bardhaman,19:00,20:30,19:00,21:16,0.0,95,Rain,High,19,False,False,46.3,0h 46m 18s
T107,2024-01-24,Wednesday,Bardhaman,Durgapur,20:30,21:20,21:16,22:13,46.3,55,Clear,Low,20,False,False,53.5,0h 53m 30s
T107,2024-01-24,Wednesday,Durgapur,Asansol,21:20,22:00,22:13,23:15,53.5,40,Clear,Medium,21,False,False,75.8,1h 15m 48s
T107,2024-01-24,Wednesday,Asansol,Dhanbad,22:00,23:00,23:15,00:31,75.8,60,Clear,Low,22,False,False,91.6,1h 31m 36s
T100,2024-01-25,Thursday,Howrah,Bardhaman,05:00,06:30,05:00,06:37,0.0,95,Clear,Low,5,False,False,7.7,0h 7m 42s
T100,2024-01-25,Thursday,Bardhaman,Durgapur,06:30,07:20,06:37,08:09,7.7,55,Fog,Low,6,False,False,49.4,0h 49m 24s
T100,2024-01-25,Thursday,Durgapur,Asansol,07:20,08:00,08:09,09:17,49.4,40,Clear,High,7,False,False,77.8,1h 17m 48s
T100,2024-01-25,Thursday,Asansol,Dhanbad,08:00,09:00,09:17,10:45,77.8,60,Clear,High,8,False,False,105.2,1h 45m 12s
T101,2024-01-25,Thursday,Howrah,Bardhaman,07:00,08:30,07:00,08:36,0.0,95,Clear,Medium,7,False,False,6.9,0h 6m 54s
T101,2024-01-25,Thursday,Bardhaman,Durgapur,08:30,09:20,08:36,09:47,6.9,55,Rain,Medium,8,False,False,27.5,0h 27m 30s
T101,2024-01-25,Thursday,Durgapur,Asansol,09:20,10:00,09:47,10:30,27.5,40,Clear,Low,9,False,False,30.4,0h 30m 24s
T101,2024-01-25,Thursday,Asansol,Dhanbad,10:00,11:00,10:30,11:41,30.4,60,Clear,Medium,10,False,False,41.6,0h 41m 36s
T102,2024-01-25,Thursday,Howrah,Bardhaman,09:00,10:30,09:00,10:48,0.0,95,Clear,Medium,9,False,False,18.4,0h 18m 24s
T102,2024-01-25,Thursday,Bardhaman,Durgapur,10:30,11:20,10:48,11:50,18.4,55,Clear,Low,10,False,False,30.0,0h 30m 0s
T102,2024-01-25,Thursday,Durgapur,Asansol,11:20,12:00,11:50,12:52,30.0,40,Rain,Low,11,False,False,52.2,0h 52m 12s
T102,2024-01-25,Thursday,Asansol,Dhanbad,12:00,13:00,12:52,14:00,52.2,60,Clear,Low,12,False,False,60.6,1h 0m 36s
T103,2024-01-25,Thursday,Howrah,Bardhaman,11:00,12:30,11:00,12:52,0.0,95,Fog,Low,11,False,False,22.5,0h 22m 30s
T103,2024-01-25,Thursday,Bardhaman,Durgapur,12:30,13:20,12:52,13:55,22.5,55,Clear,High,12,False,False,35.9,0h 35m 54s
T103,2024-01-25,Thursday,Durgapur,Asansol,13:20,14:00,13:55,14:48,35.9,40,Rain,Low,13,False,False,48.4,0h 48m 24s
T103,2024-01-25,Thursday,Asansol,Dhanbad,14:00,15:00,14:48,16:25,48.4,60,Clear,High,14,False,False,85.5,1h 25m 30s
T104,2024-01-25,Thursday,Howrah,Bardhaman,13:00,14:30,13:00,14:33,0.0,95,Rain,Low,13,False,False,3.7,0h 3m 42s
T104,2024-01-25,Thursday,Bardhaman,Durgapur,14:30,15:20,14:33,16:01,3.7,55,Clear,High,14,False,False,41.7,0h 41m 42s
T104,2024-01-25,Thursday,Durgapur,Asansol,15:20,16:00,16:01,16:41,41.7,40,Clear,Low,15,False,False,41.7,0h 41m 42s
T104,2024-01-25,Thursday,Asansol,Dhanbad,16:00,17:00,16:41,18:03,41.7,60,Rain,Low,16,False,False,63.3,1h 3m 18s
T105,2024-01-25,Thursday,Howrah,Bardhaman,15:00,16:30,15:00,16:31,0.0,95,Clear,Low,15,False,False,1.1,0h 1m 6s
T105,2024-01-25,Thursday,Bardhaman,Durgapur,16:30,17:20,16:31,17:21,1.1,55,Clear,Low,16,False,False,1.1,0h 1m 6s
T105,2024-01-25,Thursday,Durgapur,Asansol,17:20,18:00,17:21,18:14,1.1,40,Clear,Medium,17,False,False,14.3,0h 14m 18s
T105,2024-01-25,Thursday,Asansol,Dhanbad,18:00,19:00,18:14,19:41,14.3,60,Rain,Medium,18,False,False,41.1,0h 41m 6s
T106,2024-01-25,Thursday,Howrah,Bardhaman,17:00,18:30,17:00,19:09,0.0,95,Clear,High,17,False,False,39.4,0h 39m 24s
T106,2024-01-25,Thursday,Bardhaman,Durgapur,18:30,19:20,19:09,20:17,39.4,55,Clear,Low,18,False,False,57.3,0h 57m 18s
T106,2024-01-25,Thursday,Durgapur,Asansol,19:20,20:00,20:17,21:38,57.3,40,Rain,Medium,19,False,False,98.5,1h 38m 30s
T106,2024-01-25,Thursday,Asansol,Dhanbad,20:00,21:00,21:38,23:23,98.5,60,Fog,Medium,20,False,False,143.9,2h 23m 54s
T107,2024-01-25,Thursday,Howrah,Bardhaman,19:00,20:30,19:00,21:04,0.0,95,Clear,High,19,False,False,34.8,0h 34m 48s
T107,2024-01-25,Thursday,Bardhaman,Durgapur,20:30,21:20,21:04,22:35,34.8,55,Clear,High,20,False,False,76.0,1h 16m 0s
T107,2024-01-25,Thursday,Durgapur,Asansol,21:20,22:00,22:35,23:51,76.0,40,Fog,Low,21,False,False,111.2,1h 51m 12s
T107,2024-01-25,Thursday,Asansol,Dhanbad,22:00,23:00,23:51,01:01,111.2,60,Clear,Low,22,False,False,121.7,2h 1m 42s
T100,2024-01-26,Friday,Howrah,Bardhaman,05:00,06:30,05:00,07:14,0.0,95,Clear,Medium,5,False,True,44.2,0h 44m 12s
T100,2024-01-26,Friday,Bardhaman,Durgapur,06:30,07:20,07:14,08:41,44.2,55,Clear,High,6,False,True,81.6,1h 21m 36s
T100,2024-01-26,Friday,Durgapur,Asansol,07:20,08:00,08:41,10:33,81.6,40,Clear,High,7,False,True,153.9,2h 33m 54s
T100,2024-01-26,Friday,Asansol,Dhanbad,08:00,09:00,10:33,13:06,153.9,60,Fog,High,8,False,True,246.2,4h 6m 12s
T101,2024-01-26,Friday,Howrah,Bardhaman,07:00,08:30,07:00,09:21,0.0,95,Rain,High,7,False,True,51.8,0h 51m 48s
T101,2024-01-26,Friday,Bardhaman,Durgapur,08:30,09:20,09:21,10:57,51.8,55,Clear,Medium,8,False,True,97.8,1h 37m 48s
T101,2024-01-26,Friday,Durgapur,Asansol,09:20,10:00,10:57,12:11,97.8,40,Clear,High,9,False,True,131.0,2h 11m 0s
T101,2024-01-26,Friday,Asansol,Dhanbad,10:00,11:00,12:11,13:41,131.0,60,Clear,Low,10,False,True,161.9,2h 41m 54s
T102,2024-01-26,Friday,Howrah,Bardhaman,09:00,10:30,09:00,11:32,0.0,95,Clear,High,9,False,True,62.4,1h 2m 24s
T102,2024-01-26,Friday,Bardhaman,Durgapur,10:30,11:20,11:32,13:01,62.4,55,Rain,Medium,10,False,True,101.2,1h 41m 12s
T102,2024-01-26,Friday,Durgapur,Asansol,11:20,12:00,13:01,14:22,101.2,40,Clear,Medium,11,False,True,142.6,2h 22m 36s
T102,2024-01-26,Friday,Asansol,Dhanbad,12:00,13:00,14:22,16:54,142.6,60,Clear,High,12,False,True,234.0,3h 54m 0s
T103,2024-01-26,Friday,Howrah,Bardhaman,11:00,12:30,11:00,13:18,0.0,95,Clear,Medium,11,False,True,48.4,0h 48m 24s
T103,2024-01-26,Friday,Bardhaman,Durgapur,12:30,13:20,13:18,14:39,48.4,55,Clear,High,12,False,True,79.2,1h 19m 12s
T103,2024-01-26,Friday,Durgapur,Asansol,13:20,14:00,14:39,16:01,79.2,40,Clear,Low,13,False,True,121.0,2h 1m 0s
T103,2024-01-26,Friday,Asansol,Dhanbad,14:00,15:00,16:01,17:40,121.0,60,Clear,Medium,14,False,True,160.9,2h 40m 54s
T104,2024-01-26,Friday,Howrah,Bardhaman,13:00,14:30,13:00,14:46,0.0,95,Rain,Low,13,False,True,16.3,0h 16m 18s
T104,2024-01-26,Friday,Bardhaman,Durgapur,14:30,15:20,14:46,15:37,16.3,55,Rain,Low,14,False,True,17.2,0h 17m 12s
T104,2024-01-26,Friday,Durgapur,Asansol,15:20,16:00,15:37,16:53,17.2,40,Clear,Medium,15,False,True,53.8,0h 53m 48s
T104,2024-01-26,Friday,Asansol,Dhanbad,16:00,17:00,16:53,18:25,53.8,60,Clear,Low,16,False,True,85.1,1h 25m 6s
T105,2024-01-26,Friday,Howrah,Bardhaman,15:00,16:30,15:00,16:30,0.0,95,Clear,Low,15,False,True,0.1,0h 0m 6s
T105,2024-01-26,Friday,Bardhaman,Durgapur,16:30,17:20,16:30,18:00,0.1,55,Clear,Medium,16,False,True,40.0,0h 40m 0s
T105,2024-01-26,Friday,Durgapur,Asansol,17:20,18:00,18:00,19:23,40.0,40,Clear,Medium,17,False,True,83.2,1h 23m 12s
T105,2024-01-26,Friday,Asansol,Dhanbad,18:00,19:00,19:23,20:52,83.2,60,Clear,Low,18,False,True,112.4,1h 52m 24s
T106,2024-01-26,Friday,Howrah,Bardhaman,17:00,18:30,17:00,19:41,0.0,95,Clear,High,17,False,True,71.5,1h 11m 30s
T106,2024-01-26,Friday,Bardhaman,Durgapur,18:30,19:20,19:41,21:34,71.5,55,Clear,Medium,18,False,True,134.3,2h 14m 18s
T106,2024-01-26,Friday,Durgapur,Asansol,19:20,20:00,21:34,22:44,134.3,40,Clear,Low,19,False,True,164.1,2h 44m 6s
T106,2024-01-26,Friday,Asansol,Dhanbad,20:00,21:00,22:44,00:24,164.1,60,Clear,Medium,20,False,True,204.5,3h 24m 30s
T107,2024-01-26,Friday,Howrah,Bardhaman,19:00,20:30,19:00,21:34,0.0,95,Clear,High,19,False,True,64.3,1h 4m 18s
T107,2024-01-26,Friday,Bardhaman,Durgapur,20:30,21:20,21:34,23:06,64.3,55,Clear,Low,20,False,True,106.9,1h 46m 54s
T107,2024-01-26,Friday,Durgapur,Asansol,21:20,22:00,23:06,00:31,106.9,40,Clear,Low,21,False,True,151.9,2h 31m 54s
T107,2024-01-26,Friday,Asansol,Dhanbad,22:00,23:00,00:31,02:16,151.9,60,Clear,Medium,22,False,True,196.3,3h 16m 18s
T100,2024-01-27,Saturday,Howrah,Bardhaman,05:00,06:30,05:00,06:51,0.0,95,Fog,Low,5,True,False,21.9,0h 21m 54s
T100,2024-01-27,Saturday,Bardhaman,Durgapur,06:30,07:20,06:51,07:44,21.9,55,Clear,Medium,6,True,False,24.7,0h 24m 42s
T100,2024-01-27,Saturday,Durgapur,Asansol,07:20,08:00,07:44,08:29,24.7,40,Clear,Low,7,True,False,29.8,0h 29m 48s
T100,2024-01-27,Saturday,Asansol,Dhanbad,08:00,09:00,08:29,10:13,29.8,60,Rain,High,8,True,False,73.6,1h 13m 36s
T101,2024-01-27,Saturday,Howrah,Bardhaman,07:00,08:30,07:00,08:33,0.0,95,Clear,Low,7,True,False,3.2,0h 3m 12s
T101,2024-01-27,Saturday,Bardhaman,Durgapur,08:30,09:20,08:33,09:25,3.2,55,Clear,Medium,8,True,False,5.2,0h 5m 12s
T101,2024-01-27,Saturday,Durgapur,Asansol,09:20,10:00,09:25,10:09,5.2,40,Clear,Low,9,True,False,9.4,0h 9m 24s
T101,2024-01-27,Saturday,Asansol,Dhanbad,10:00,11:00,10:09,11:20,9.4,60,Rain,Low,10,True,False,20.5,0h 20m 30s
T102,2024-01-27,Saturday,Howrah,Bardhaman,09:00,10:30,09:00,10:45,0.0,95,Clear,Low,9,True,False,15.9,0h 15m 54s
T102,2024-01-27,Saturday,Bardhaman,Durgapur,10:30,11:20,10:45,12:04,15.9,55,Rain,High,10,True,False,44.3,0h 44m 18s
T102,2024-01-27,Saturday,Durgapur,Asansol,11:20,12:00,12:04,12:51,44.3,40,Clear,Low,11,True,False,51.7,0h 51m 42s
